%time,field.data
1650908761889060408,time:1650908761.8887281, thrl:-0.149993896484375, r:0.42938232421875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.300445556640625
1650908761911985989,time:1650908761.9114485, thrl:-0.149993896484375, r:0.42938232421875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.300445556640625
1650908761928276047,time:1650908761.9278169, thrl:-0.155853271484375, r:0.42938232421875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.300445556640625
1650908761947737464,time:1650908761.9474072, thrl:-0.155853271484375, r:0.43035888671875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.300445556640625
1650908761970303273,time:1650908761.9696648, thrl:-0.159759521484375, r:0.43133544921875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.300445556640625
1650908761989556155,time:1650908761.989227, thrl:-0.161712646484375, r:0.43231201171875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.300445556640625
1650908762007619470,time:1650908762.0073202, thrl:-0.161712646484375, r:0.43231201171875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.300445556640625
1650908762027840394,time:1650908762.0275316, thrl:-0.162689208984375, r:0.43231201171875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.300445556640625
1650908762047710134,time:1650908762.0474055, thrl:-0.162689208984375, r:0.43231201171875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.299468994140625
1650908762067701408,time:1650908762.067388, thrl:-0.163665771484375, r:0.43231201171875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.299468994140625
1650908762087729672,time:1650908762.0874183, thrl:-0.165618896484375, r:0.43231201171875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.299468994140625
1650908762107712753,time:1650908762.1074097, thrl:-0.165618896484375, r:0.43231201171875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.299468994140625
1650908762128204850,time:1650908762.12767, thrl:-0.166595458984375, r:0.43231201171875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.299468994140625
1650908762148172894,time:1650908762.147648, thrl:-0.181243896484375, r:0.39617919921875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.298492431640625
1650908762169588976,time:1650908762.1692696, thrl:-0.191009521484375, r:0.382476806640625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.269195556640625
1650908762187680220,time:1650908762.1873248, thrl:-0.2017822265625, r:0.377593994140625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2554931640625
1650908762208298441,time:1650908762.2080202, thrl:-0.2017822265625, r:0.375640869140625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762232370900,time:1650908762.231447, thrl:-0.2027587890625, r:0.330718994140625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762248244089,time:1650908762.2477012, thrl:-0.2027587890625, r:0.3004150390625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762270442484,time:1650908762.2701948, thrl:-0.2174072265625, r:0.2945556640625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762287858077,time:1650908762.2875767, thrl:-0.2242431640625, r:0.2760009765625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762307862703,time:1650908762.307537, thrl:-0.2281494140625, r:0.2701416015625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762330046771,time:1650908762.3296185, thrl:-0.2437744140625, r:0.2681884765625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762347763110,time:1650908762.347421, thrl:-0.2437744140625, r:0.252532958984375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762367850534,time:1650908762.3675086, thrl:-0.261383056640625, r:0.246673583984375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762387582408,time:1650908762.3872616, thrl:-0.267242431640625, r:0.229095458984375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762407439046,time:1650908762.4071221, thrl:-0.267242431640625, r:0.229095458984375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762427783328,time:1650908762.4274957, thrl:-0.271148681640625, r:0.229095458984375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762450346216,time:1650908762.4498954, thrl:-0.300445556640625, r:0.214447021484375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762467862250,time:1650908762.4675312, thrl:-0.300445556640625, r:0.214447021484375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2398681640625
1650908762490313899,time:1650908762.4899533, thrl:-0.308258056640625, r:0.214447021484375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2388916015625
1650908762507607087,time:1650908762.5072236, thrl:-0.32391357421875, r:0.214447021484375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2388916015625
1650908762528267764,time:1650908762.527858, thrl:-0.32391357421875, r:0.214447021484375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2388916015625
1650908762548232105,time:1650908762.5477066, thrl:-0.32977294921875, r:0.214447021484375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2379150390625
1650908762568541412,time:1650908762.567925, thrl:-0.33367919921875, r:0.214447021484375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2379150390625
1650908762587672554,time:1650908762.587346, thrl:-0.33367919921875, r:0.214447021484375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2369384765625
1650908762607410888,time:1650908762.607109, thrl:-0.33367919921875, r:0.208587646484375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2359619140625
1650908762627725333,time:1650908762.6273992, thrl:-0.33367919921875, r:0.19097900390625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2359619140625
1650908762648664583,time:1650908762.6477578, thrl:-0.33367919921875, r:0.19097900390625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2359619140625
1650908762667496844,time:1650908762.6671832, thrl:-0.33367919921875, r:0.18511962890625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2349853515625
1650908762687944002,time:1650908762.6875565, thrl:-0.33367919921875, r:0.18511962890625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2349853515625
1650908762707764841,time:1650908762.7074027, thrl:-0.33367919921875, r:0.18511962890625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2349853515625
1650908762728969559,time:1650908762.7281861, thrl:-0.33367919921875, r:0.18316650390625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2340087890625
1650908762747633522,time:1650908762.7473524, thrl:-0.33367919921875, r:0.16754150390625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2340087890625
1650908762768428580,time:1650908762.7675688, thrl:-0.33367919921875, r:0.16754150390625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2340087890625
1650908762788295112,time:1650908762.787898, thrl:-0.33367919921875, r:0.16754150390625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2340087890625
1650908762807623687,time:1650908762.8072906, thrl:-0.33367919921875, r:0.16754150390625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2340087890625
1650908762827994066,time:1650908762.8276196, thrl:-0.33367919921875, r:0.16754150390625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2340087890625
1650908762852527431,time:1650908762.8518782, thrl:-0.33367919921875, r:0.16754150390625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2340087890625
1650908762867728026,time:1650908762.8673255, thrl:-0.33367919921875, r:0.16168212890625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2340087890625
1650908762887998097,time:1650908762.8876157, thrl:-0.33367919921875, r:0.15777587890625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2340087890625
1650908762907975337,time:1650908762.9076571, thrl:-0.33367919921875, r:0.14312744140625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2340087890625
1650908762929926717,time:1650908762.929349, thrl:-0.33367919921875, r:0.14312744140625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2340087890625
1650908762948808280,time:1650908762.9485033, thrl:-0.33367919921875, r:0.116729736328125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2330322265625
1650908762968719285,time:1650908762.9679155, thrl:-0.33367919921875, r:0.098175048828125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2330322265625
1650908762987830262,time:1650908762.9874477, thrl:-0.33367919921875, r:0.084503173828125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2330322265625
1650908763007797838,time:1650908763.0073323, thrl:-0.32781982421875, r:0.070831298828125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2330322265625
1650908763027895565,time:1650908763.0275881, thrl:-0.308258056640625, r:0.05419921875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2330322265625
1650908763048461269,time:1650908763.048218, thrl:-0.308258056640625, r:0.03466796875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2330322265625
1650908763069540031,time:1650908763.0691874, thrl:-0.303375244140625, r:0.01025390625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2330322265625
1650908763088007549,time:1650908763.087795, thrl:-0.303375244140625, r:0.01025390625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2330322265625
1650908763108558434,time:1650908763.1082783, thrl:-0.300445556640625, r:0.00927734375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2330322265625
1650908763128095617,time:1650908763.1276212, thrl:-0.299468994140625, r:0.00927734375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.2330322265625
1650908763147690882,time:1650908763.1474702, thrl:-0.298492431640625, r:0.00830078125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.265289306640625
1650908763167562803,time:1650908763.1673422, thrl:-0.297515869140625, r:0.00732421875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.265289306640625
1650908763187927780,time:1650908763.1877074, thrl:-0.296539306640625, r:0.00732421875, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.265289306640625
1650908763208099889,time:1650908763.20783, thrl:-0.296539306640625, r:0.00634765625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.266265869140625
1650908763227440553,time:1650908763.2272222, thrl:-0.296539306640625, r:0.00634765625, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.266265869140625
1650908763247621929,time:1650908763.2474003, thrl:-0.296539306640625, r:0.00537109375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.266265869140625
1650908763268381260,time:1650908763.268054, thrl:-0.296539306640625, r:0.00537109375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.266265869140625
1650908763287380063,time:1650908763.2871714, thrl:-0.296539306640625, r:0.00537109375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.266265869140625
1650908763307764611,time:1650908763.3075438, thrl:-0.296539306640625, r:0.00537109375, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.266265869140625
1650908763329028798,time:1650908763.328822, thrl:-0.296539306640625, r:0.00439453125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.267242431640625
1650908763347718794,time:1650908763.3475401, thrl:-0.296539306640625, r:-0.009307861328125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.267242431640625
1650908763368770494,time:1650908763.368496, thrl:-0.302398681640625, r:-0.009307861328125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.267242431640625
1650908763387571528,time:1650908763.3873363, thrl:-0.306304931640625, r:-0.009307861328125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.267242431640625
1650908763410437765,time:1650908763.4100757, thrl:-0.319976806640625, r:-0.009307861328125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.267242431640625
1650908763427997708,time:1650908763.4277709, thrl:-0.319976806640625, r:-0.008331298828125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.267242431640625
1650908763447486971,time:1650908763.4472697, thrl:-0.32684326171875, r:-0.007354736328125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.267242431640625
1650908763467668845,time:1650908763.4674509, thrl:-0.34149169921875, r:-0.006378173828125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.267242431640625
1650908763487496643,time:1650908763.48728, thrl:-0.34149169921875, r:-0.006378173828125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.267242431640625
1650908763508104321,time:1650908763.5076158, thrl:-0.34149169921875, r:-0.005401611328125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.267242431640625
1650908763529755560,time:1650908763.5295286, thrl:-0.34149169921875, r:-0.005401611328125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.267242431640625
1650908763547218058,time:1650908763.5469973, thrl:-0.34149169921875, r:-0.009307861328125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.267242431640625
1650908763567798462,time:1650908763.5674365, thrl:-0.34149169921875, r:-0.027862548828125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.268218994140625
1650908763587866394,time:1650908763.587523, thrl:-0.34149169921875, r:-0.041534423828125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.268218994140625
1650908763607685055,time:1650908763.6074848, thrl:-0.34149169921875, r:-0.047393798828125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.269195556640625
1650908763628587810,time:1650908763.6282637, thrl:-0.34735107421875, r:-0.063995361328125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.269195556640625
1650908763648464781,time:1650908763.647699, thrl:-0.34930419921875, r:-0.063995361328125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.269195556640625
1650908763667743406,time:1650908763.6674812, thrl:-0.36395263671875, r:-0.063995361328125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.269195556640625
1650908763687414819,time:1650908763.687194, thrl:-0.37762451171875, r:-0.063995361328125, p:-0.302398681640625, y:-0.002471923828125, a:0.999969482421875, col:-0.269195556640625
