%time,field.data
1650909093699472600,time:1650909093.6991603, thrl:-0.031768798828125, r:0.00732421875, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.07867431640625
1650909093719381864,time:1650909093.718929, thrl:-0.038604736328125, r:0.00634765625, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.07867431640625
1650909093739710691,time:1650909093.7392251, thrl:-0.057159423828125, r:0.00634765625, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.07965087890625
1650909093759374688,time:1650909093.759058, thrl:-0.058135986328125, r:0.00537109375, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.07965087890625
1650909093778843862,time:1650909093.7785594, thrl:-0.059112548828125, r:0.00537109375, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.07965087890625
1650909093799301544,time:1650909093.7989247, thrl:-0.060089111328125, r:0.00537109375, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.07965087890625
1650909093821321281,time:1650909093.8199997, thrl:-0.07476806640625, r:0.00439453125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.039581298828125
1650909093839308636,time:1650909093.8389916, thrl:-0.07476806640625, r:-0.002471923828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.039581298828125
1650909093858945167,time:1650909093.858632, thrl:-0.08941650390625, r:-0.021026611328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.039581298828125
1650909093879055837,time:1650909093.8787298, thrl:-0.08941650390625, r:-0.036651611328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.00244140625
1650909093898974320,time:1650909093.8987055, thrl:-0.09625244140625, r:-0.036651611328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.02294921875
1650909093919177874,time:1650909093.9189007, thrl:-0.09625244140625, r:-0.036651611328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.04052734375
1650909093939174055,time:1650909093.938713, thrl:-0.09625244140625, r:-0.036651611328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.04052734375
1650909093960140057,time:1650909093.9596992, thrl:-0.09625244140625, r:-0.036651611328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.04052734375
1650909093979370777,time:1650909093.9789643, thrl:-0.09625244140625, r:-0.036651611328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.04052734375
1650909093999289760,time:1650909093.9989789, thrl:-0.09625244140625, r:-0.036651611328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.04150390625
1650909094020287062,time:1650909094.0192747, thrl:-0.10015869140625, r:-0.011260986328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.04150390625
1650909094040364506,time:1650909094.0397327, thrl:-0.10113525390625, r:-0.011260986328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.04150390625
1650909094059040112,time:1650909094.0587647, thrl:-0.10211181640625, r:-0.002471923828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.04150390625
1650909094079434163,time:1650909094.0789342, thrl:-0.10308837890625, r:-0.002471923828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.04150390625
1650909094099009782,time:1650909094.098654, thrl:-0.11773681640625, r:-0.002471923828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.02001953125
1650909094119825325,time:1650909094.1190026, thrl:-0.11773681640625, r:-0.002471923828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.02001953125
1650909094141238724,time:1650909094.1405697, thrl:-0.12457275390625, r:-0.002471923828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.02001953125
1650909094160656674,time:1650909094.1598473, thrl:-0.12847900390625, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.00048828125
1650909094179114402,time:1650909094.1787539, thrl:-0.144134521484375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.00048828125
1650909094199112187,time:1650909094.1988106, thrl:-0.149993896484375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.00048828125
1650909094220967677,time:1650909094.2201228, thrl:-0.160736083984375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.00048828125
1650909094239041000,time:1650909094.2386832, thrl:-0.164642333984375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.00048828125
1650909094259025428,time:1650909094.2587254, thrl:-0.164642333984375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.00048828125
1650909094279504398,time:1650909094.2790108, thrl:-0.166595458984375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.00048828125
1650909094302568852,time:1650909094.3019385, thrl:-0.166595458984375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.00048828125
1650909094319383661,time:1650909094.319114, thrl:-0.166595458984375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.00048828125
1650909094339358890,time:1650909094.3388996, thrl:-0.167572021484375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:0.00048828125
1650909094359366481,time:1650909094.358835, thrl:-0.167572021484375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.023956298828125
1650909094379218493,time:1650909094.3786566, thrl:-0.169525146484375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.023956298828125
1650909094399199849,time:1650909094.3988361, thrl:-0.169525146484375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.023956298828125
1650909094419544906,time:1650909094.419144, thrl:-0.169525146484375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.024932861328125
1650909094440991896,time:1650909094.4393108, thrl:-0.169525146484375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.024932861328125
1650909094459228935,time:1650909094.4589028, thrl:-0.165618896484375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.024932861328125
1650909094479263942,time:1650909094.4787145, thrl:-0.165618896484375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.024932861328125
1650909094499255425,time:1650909094.4988792, thrl:-0.165618896484375, r:-0.001495361328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.025909423828125
1650909094519042814,time:1650909094.518727, thrl:-0.169525146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.052276611328125
1650909094539075002,time:1650909094.5387611, thrl:-0.169525146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.052276611328125
1650909094558937563,time:1650909094.5586622, thrl:-0.171478271484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.052276611328125
1650909094579239117,time:1650909094.5788183, thrl:-0.185150146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.052276611328125
1650909094599639888,time:1650909094.5990543, thrl:-0.185150146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.07379150390625
1650909094619338561,time:1650909094.6190257, thrl:-0.185150146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.09136962890625
1650909094639821919,time:1650909094.6391943, thrl:-0.185150146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.09136962890625
1650909094659054860,time:1650909094.6588488, thrl:-0.185150146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.09234619140625
1650909094680255917,time:1650909094.679704, thrl:-0.185150146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.09234619140625
1650909094698959022,time:1650909094.6986892, thrl:-0.179290771484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.09332275390625
1650909094718792790,time:1650909094.7185261, thrl:-0.179290771484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11480712890625
1650909094739140841,time:1650909094.7389402, thrl:-0.161712646484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11480712890625
1650909094759221627,time:1650909094.7590096, thrl:-0.156829833984375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11480712890625
1650909094778996199,time:1650909094.7787855, thrl:-0.156829833984375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11480712890625
1650909094798880475,time:1650909094.798585, thrl:-0.156829833984375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11480712890625
1650909094820787106,time:1650909094.8199692, thrl:-0.153900146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11578369140625
1650909094839113470,time:1650909094.8387105, thrl:-0.153900146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11578369140625
1650909094858941042,time:1650909094.858624, thrl:-0.153900146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11578369140625
1650909094879357104,time:1650909094.8790197, thrl:-0.153900146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909094899018113,time:1650909094.8986974, thrl:-0.153900146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909094919038542,time:1650909094.9188166, thrl:-0.153900146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909094940425264,time:1650909094.9394724, thrl:-0.157806396484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909094959749493,time:1650909094.958934, thrl:-0.159759521484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909094979083768,time:1650909094.9787505, thrl:-0.175384521484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909094998825656,time:1650909094.9985268, thrl:-0.175384521484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095020629000,time:1650909095.0203133, thrl:-0.185150146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095040255886,time:1650909095.0397644, thrl:-0.185150146484375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095059912531,time:1650909095.059207, thrl:-0.186126708984375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095079212234,time:1650909095.0789397, thrl:-0.186126708984375, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095098966323,time:1650909095.0986922, thrl:-0.1949462890625, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095119497355,time:1650909095.1187563, thrl:-0.1949462890625, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095138933156,time:1650909095.1386456, thrl:-0.1988525390625, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095160973704,time:1650909095.1602695, thrl:-0.2095947265625, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095179015598,time:1650909095.1787767, thrl:-0.2105712890625, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095198935485,time:1650909095.198679, thrl:-0.2252197265625, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095219929509,time:1650909095.219657, thrl:-0.2525634765625, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095240299907,time:1650909095.2397532, thrl:-0.2525634765625, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095259097204,time:1650909095.2587845, thrl:-0.2525634765625, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095279666428,time:1650909095.2792041, thrl:-0.2525634765625, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095299344658,time:1650909095.299059, thrl:-0.2525634765625, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095320366126,time:1650909095.319568, thrl:-0.2525634765625, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095339229672,time:1650909095.3388386, thrl:-0.2525634765625, r:-0.000518798828125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095358831872,time:1650909095.3585496, thrl:-0.2525634765625, r:-0.007354736328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095378975819,time:1650909095.3786614, thrl:-0.2467041015625, r:-0.007354736328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095399215825,time:1650909095.3988874, thrl:-0.2467041015625, r:-0.026885986328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095420714859,time:1650909095.4191902, thrl:-0.2261962890625, r:-0.044464111328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095439844611,time:1650909095.43955, thrl:-0.2213134765625, r:-0.060089111328125, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095459147330,time:1650909095.458941, thrl:-0.2037353515625, r:-0.06695556640625, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095479394007,time:1650909095.4791117, thrl:-0.1978759765625, r:-0.08355712890625, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095499046333,time:1650909095.498843, thrl:-0.177337646484375, r:-0.08941650390625, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095521078608,time:1650909095.5199075, thrl:-0.171478271484375, r:-0.10601806640625, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
1650909095539890476,time:1650909095.539429, thrl:-0.149993896484375, r:-0.11187744140625, p:-0.7537841796875, y:-0.002471923828125, a:0.999969482421875, col:-0.11676025390625
